constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_016468,established,2,759|1555,1555,1,0,0,1,0.0445
est_016469,established,4,318|1162|1555|1574,1555,1,0,0,1,0.0951
est_016470,established,4,130|1031|1038|1558,1558,1,0,0,1,0.2157
est_016471,established,4,104|318|1023|1558,1558,1,0,0,1,0.162
est_016472,established,4,293|1038|1303|1558,1558,1,0,0,1,0.1882
est_016473,established,5,112|368|471|1499|1558,1558,1,0,0,1,0.3301
est_016474,established,4,490|1080|1377|1560,1560,1,0,0,1,0.4028
est_016475,established,4,353|1350|1384|1560,1560,1,0,0,1,0.2679
est_016476,established,2,730|1560,1560,1,0,0,1,0.1317
est_016477,established,2,77|1560,1560,1,0,0,1,0.1543
est_016478,established,3,438|868|1560,1560,1,0,0,1,0.3222
est_016479,established,2,775|1560,1560,1,0,0,1,0.2524
est_016480,established,4,77|112|123|1560,1560,1,0,0,1,0.4318
est_016481,established,2,1484|1561,1561,1,0,0,1,0.6584
est_016482,established,3,115|663|1561,1561,1,0,0,1,0.4953
est_016483,established,4,460|663|810|1561,1561,1,0,0,1,0.4029
est_016484,established,4,960|1005|1547|1561,1561,1,0,0,1,0.4556
est_016485,established,5,1183|1186|1472|1562|1656,1562,1,0,0,1,0.3756
est_016486,established,2,610|1563,1563,1,0,0,1,0.8444
est_016487,established,5,663|669|1038|1550|1570,1570,1,0,0,1,0.1624
est_016488,established,3,781|1303|1570,1570,1,0,0,1,0.2008
est_016489,established,2,921|1570,1570,1,0,0,1,0.0525
est_016490,established,3,663|1570|1619,1570,1,0,0,1,0.2504
est_016491,established,5,183|379|1038|1303|1570,1570,1,0,0,1,0.1234
est_016492,established,4,250|333|663|1570,1570,1,0,0,1,0.1876
est_016493,established,4,37|461|471|1572,1572,1,0,0,1,0.2744
est_016494,established,3,600|669|1574,1574,1,0,0,1,0.2311
est_016495,established,2,921|1574,1574,1,0,0,1,0.0869
est_016496,established,4,685|921|1127|1574,1574,1,0,0,1,0.1142
est_016497,established,2,691|1574,1574,1,0,0,1,0.4738
est_016498,established,2,1574|1623,1574,1,0,0,1,0.5399
est_016499,established,4,23|869|1238|1574,1574,1,0,0,1,0.2247
est_016500,established,4,460|579|663|1574,1574,1,0,0,1,0.2762
est_016501,established,5,250|345|960|1460|1574,1574,1,0,0,1,0.3033
est_016502,established,2,1547|1574,1574,1,0,0,1,0.3956
est_016503,established,3,557|1555|1574,1574,1,0,0,1,0.082
est_016504,established,4,183|950|1160|1580,1580,1,0,0,1,0.3197
est_016505,established,2,1002|1580,1580,1,0,0,1,0.2158
est_016506,established,3,132|1277|1580,1580,1,0,0,1,0.2985
est_016507,established,5,316|781|950|1165|1580,1580,1,0,0,1,0.3256
est_016508,established,5,183|781|1160|1340|1580,1580,1,0,0,1,0.3438
est_016509,established,2,635|1582,1582,1,0,0,1,0.3669
est_016510,established,3,661|789|1582,1582,1,0,0,1,0.1144
est_016511,established,2,124|1582,1582,1,0,0,1,0.1021
est_016512,established,4,258|635|1238|1582,1582,1,0,0,1,0.2266
est_016513,established,4,950|1477|1574|1582,1582,1,0,0,1,0.1642
est_016514,established,5,441|460|664|685|1582,1582,1,0,0,1,0.188
est_016515,established,2,386|1582,1582,1,0,0,1,0.2505
est_016516,established,4,441|663|1204|1582,1582,1,0,0,1,0.269
est_016517,established,3,179|1529|1585,1585,1,0,0,1,0.1353
est_016518,established,3,47|803|1585,1585,1,0,0,1,0.1768
est_016519,established,3,22|1529|1585,1585,1,0,0,1,0.2786
est_016520,established,2,186|1587,1587,1,0,0,1,0.7333
est_016521,established,2,999|1588,1588,1,0,0,1,0.7958
est_016522,established,5,134|640|960|1038|1589,1589,1,0,0,1,0.2516
est_016523,established,2,852|1589,1589,1,0,0,1,0.2885
est_016524,established,4,663|960|1038|1589,1589,1,0,0,1,0.3324
est_016525,established,3,553|969|1591,1591,1,0,0,1,0.3739
est_016526,established,3,586|704|1591,1591,1,0,0,1,0.6862
est_016527,established,2,132|1594,1594,1,0,0,1,0.7711
est_016528,established,4,1074|1347|1595|1636,1595,1,0,0,1,0.5206
est_016529,established,3,1256|1472|1595,1595,1,0,0,1,0.5421
est_016530,established,2,806|1608,1608,1,0,0,1,0.6437
est_016531,established,2,692|1608,1608,1,0,0,1,0.6723
est_016532,established,3,663|692|1608,1608,1,0,0,1,0.5529
est_016533,established,2,2|1608,1608,1,0,0,1,0.5555
est_016534,established,3,34|523|1608,1608,1,0,0,1,0.6209
est_016535,established,4,269|664|1547|1609,1609,1,0,0,1,0.2869
est_016536,established,3,353|1043|1609,1609,1,0,0,1,0.3812
est_016537,established,2,413|1611,1611,1,0,0,1,0.4368
est_016538,established,2,279|1612,1612,1,0,0,1,0.9493
est_016539,established,4,179|689|729|1614,1614,1,0,0,1,0.2989
est_016540,established,5,179|274|464|1471|1614,1614,1,0,0,1,0.2655
est_016541,established,4,89|372|1614|1622,1614,1,0,0,1,0.1411
est_016542,established,2,372|1614,1614,1,0,0,1,0.1764
est_016543,established,2,1614|1637,1614,1,0,0,1,0.1945
est_016544,established,3,372|725|1614,1614,1,0,0,1,0.1052
est_016545,established,5,274|372|450|803|1614,1614,1,0,0,1,0.2475
est_016546,established,2,896|1614,1614,1,0,0,1,0.2234
est_016547,established,2,126|1614,1614,1,0,0,1,0.4736
est_016548,established,2,1614|1622,1614,1,0,0,1,0.1183
est_016549,established,4,331|1128|1277|1614,1614,1,0,0,1,0.2928
est_016550,established,5,22|464|689|803|1614,1614,1,0,0,1,0.1859
est_016551,established,4,372|1155|1614|1622,1614,1,0,0,1,0.2018
est_016552,established,2,471|1617,1617,1,0,0,1,0.2485
est_016553,established,5,32|624|781|826|1617,1617,1,0,0,1,0.3948
est_016554,established,2,147|1617,1617,1,0,0,1,0.1829
est_016555,established,2,543|1619,1619,1,0,0,1,0.2989
est_016556,established,5,250|345|661|694|1619,1619,1,0,0,1,0.2433
est_016557,established,5,47|293|316|674|1619,1619,1,0,0,1,0.3213
est_016558,established,2,1038|1619,1619,1,0,0,1,0.1248
est_016559,established,4,259|725|773|1622,1622,1,0,0,1,0.3234
est_016560,established,4,773|1614|1622|1637,1622,1,0,0,1,0.1681
est_016561,established,4,89|453|1622|1637,1622,1,0,0,1,0.0649
est_016562,established,4,89|372|993|1622,1622,1,0,0,1,0.3764
est_016563,established,3,79|1553|1622,1622,1,0,0,1,0.1961
est_016564,established,2,1553|1622,1622,1,0,0,1,0.2914
est_016565,established,3,372|1004|1622,1622,1,0,0,1,0.1273
est_016566,established,5,89|331|1614|1622|1637,1622,1,0,0,1,0.1995
est_016567,established,3,249|763|1623,1623,1,0,0,1,0.5121
est_016568,established,4,60|134|249|1623,1623,1,0,0,1,0.345
est_016569,established,3,1164|1502|1623,1623,1,0,0,1,0.4138
est_016570,established,2,1532|1623,1623,1,0,0,1,0.9335
est_016571,established,3,950|1277|1623,1623,1,0,0,1,0.3633
est_016572,established,2,147|1623,1623,1,0,0,1,0.5225
est_016573,established,2,1277|1623,1623,1,0,0,1,0.2211
est_016574,established,5,147|250|789|921|1623,1623,1,0,0,1,0.284
est_016575,established,2,965|1623,1623,1,0,0,1,0.9562
est_016576,established,2,705|1624,1624,1,0,0,1,0.8854
est_016577,established,4,249|359|705|1624,1624,1,0,0,1,0.6739
est_016578,established,4,705|789|1012|1624,1624,1,0,0,1,0.8708
est_016579,established,3,789|1453|1624,1624,1,0,0,1,0.5472
est_016580,established,4,548|589|1208|1625,1625,1,0,0,1,0.0279
est_016581,established,3,860|948|1627,1627,1,0,0,1,0.149
est_016582,established,2,279|1629,1629,1,0,0,1,0.775
est_016583,established,2,691|1632,1632,1,0,0,1,0.3436
est_016584,established,3,810|1574|1632,1632,1,0,0,1,0.17
est_016585,established,2,1116|1633,1633,1,0,0,1,0.8158
est_016586,established,2,1392|1633,1633,1,0,0,1,0.6801
est_016587,established,3,463|505|1633,1633,1,0,0,1,0.7626
est_016588,established,3,116|751|1633,1633,1,0,0,1,0.6891
est_016589,established,3,1116|1245|1633,1633,1,0,0,1,0.6534
est_016590,established,2,1229|1633,1633,1,0,0,1,0.9632
est_016591,established,2,1245|1633,1633,1,0,0,1,0.6284
est_016592,established,2,463|1633,1633,1,0,0,1,0.8357
est_016593,established,2,664|1634,1634,1,0,0,1,0.3401
est_016594,established,5,79|89|509|1622|1637,1637,1,0,0,1,0.1354
est_016595,established,4,316|1260|1422|1641,1641,1,0,0,1,0.2432
est_016596,established,2,345|1641,1641,1,0,0,1,0.3482
est_016597,established,4,493|669|950|1641,1641,1,0,0,1,0.2063
est_016598,established,4,553|955|1591|1647,1647,1,0,0,1,0.4872
est_016599,established,4,844|849|1149|1655,1655,1,0,0,1,0.2055
est_016600,established,3,728|1647|1658,1658,1,0,0,1,0.7529
est_016601,established,2,902|1659,1659,1,0,0,1,0.6882
occ_016602,occasional,2,1059|1502,1059|1502,104,75,9,20,0.2659
occ_016603,occasional,2,1327|1453,1327|1453,62,45,2,15,0.195
occ_016604,occasional,2,87|1174,87|1174,55,26,9,20,0.7511
occ_016605,occasional,3,129|545|788,129|545|788,54,39,6,9,0.2762
occ_016606,occasional,2,1446|1611,1446|1611,54,32,10,12,0.2206
occ_016607,occasional,4,173|311|511|1136,511|1136,50,26,8,16,0.6836
occ_016608,occasional,3,1099|1528|1610,1099|1528|1610,50,31,8,11,0.0739
occ_016609,occasional,2,650|1043,650|1043,49,33,4,12,0.2865
occ_016610,occasional,3,87|642|1174,87|1174,48,25,8,15,0.5801
occ_016611,occasional,2,566|608,566|608,46,33,3,10,0.7787
occ_016612,occasional,2,952|1008,952|1008,45,30,6,9,0.0383
occ_016613,occasional,2,1226|1279,1226|1279,44,28,5,11,0.3083
occ_016614,occasional,2,20|760,20|760,43,30,5,8,0.1176
occ_016615,occasional,2,511|1136,511|1136,43,24,8,11,0.6078
occ_016616,occasional,2,846|1585,846|1585,39,19,5,15,0.4628
occ_016617,occasional,2,937|976,937|976,37,35,0,2,0.3289
occ_016618,occasional,2,701|1465,701|1465,36,25,4,7,0.7979
occ_016619,occasional,2,705|1012,705|1012,35,23,7,5,0.9388
occ_016620,occasional,2,627|655,627|655,34,28,2,4,0.2775
occ_016621,occasional,2,300|633,300|633,33,26,4,3,0.1521
occ_016622,occasional,2,1099|1610,1099|1610,33,23,1,9,0.073
occ_016623,occasional,2,113|285,113|285,32,21,3,8,0.7139
occ_016624,occasional,3,39|1327|1453,1327|1453,32,22,2,8,0.2499
occ_016625,occasional,2,125|280,125|280,30,21,2,7,0.3611
occ_016626,occasional,2,966|1081,966|1081,30,21,3,6,0.0651
occ_016627,occasional,2,129|788,129|788,29,21,4,4,0.335
occ_016628,occasional,3,173|511|1136,511|1136,28,17,1,10,0.5839
occ_016629,occasional,2,1277|1570,1277|1570,28,16,4,8,0.3151
occ_016630,occasional,2,1363|1614,1363|1614,28,19,4,5,0.889
occ_016631,occasional,2,1502|1623,1502|1623,28,20,4,4,0.5473
occ_016632,occasional,2,789|843,789|843,27,16,6,5,0.2378
occ_016633,occasional,3,516|1038|1589,516|1038|1589,26,19,4,3,0.238
occ_016634,occasional,3,807|847|1242,807|847|1242,26,11,1,14,0.6519
occ_016635,occasional,2,66|186,66|186,25,19,1,5,0.3277
occ_016636,occasional,3,227|492|1338,227|492|1338,25,14,5,6,0.0616
occ_016637,occasional,2,613|1004,613|1004,25,15,4,6,0.3035
occ_016638,occasional,2,701|995,701|995,25,19,4,2,0.4186
occ_016639,occasional,3,311|511|1136,511|1136,24,13,2,9,0.7147
occ_016640,occasional,3,479|1277|1570,1277|1570,24,12,1,11,0.3188
occ_016641,occasional,2,155|710,155|710,23,11,4,8,0.3527
occ_016642,occasional,2,441|1321,441|1321,23,14,5,4,0.1062
occ_016643,occasional,2,470|509,470|509,23,18,2,3,0.4798
occ_016644,occasional,2,952|985,952|985,23,14,3,6,0.1062
occ_016645,occasional,2,689|1101,689|1101,22,14,3,5,0.1768
occ_016646,occasional,2,893|1149,893|1149,22,10,2,10,0.1653
occ_016647,occasional,2,950|1340,950|1340,22,18,2,2,0.0626
occ_016648,occasional,2,957|1391,957|1391,21,17,3,1,0.1934
occ_016649,occasional,4,47|56|674|1427,47|674,20,13,3,4,0.383
occ_016650,occasional,3,993|1043|1417,993|1043|1417,20,7,2,11,0.6098
occ_016651,occasional,3,123|492|1547,123|492|1547,19,11,2,6,0.4948
occ_016652,occasional,2,353|1218,353|1218,19,16,1,2,0.2625
occ_016653,occasional,2,533|867,533|867,19,14,2,3,0.8168
occ_016654,occasional,2,553|1588,553|1588,19,17,0,2,0.7302
occ_016655,occasional,4,1|616|1088|1619,1|616|1088|1619,18,10,1,7,0.5237
occ_016656,occasional,5,184|186|368|1088|1238,186|368|1238,18,9,4,5,0.7135
occ_016657,occasional,2,230|382,230|382,18,13,1,4,0.5261
occ_016658,occasional,3,492|627|1121,492|627|1121,18,11,1,6,0.0812
occ_016659,occasional,2,685|1146,685|1146,18,12,2,4,0.5052
occ_016660,occasional,2,711|782,711|782,18,15,3,0,0.6642
occ_016661,occasional,4,186|660|1012|1143,186|660|1012|1143,17,10,0,7,0.8836
occ_016662,occasional,2,432|449,432|449,16,13,2,1,0.7977
occ_016663,occasional,2,432|538,432|538,16,2,7,7,0.3142
occ_016664,occasional,3,681|685|1146,685|1146,16,9,2,5,0.5177
occ_016665,occasional,5,359|730|803|804|1561,359|730|804|1561,16,9,1,6,0.5997
occ_016666,occasional,2,1249|1487,1249|1487,16,8,5,3,0.9341
occ_016667,occasional,5,34|196|275|999|1164,34|196|1164,15,10,2,3,0.7655
occ_016668,occasional,3,39|65|957,39|65,15,11,3,1,0.2918
occ_016669,occasional,3,155|710|922,155|710,15,7,2,6,0.2668
occ_016670,occasional,5,186|718|1012|1143|1464,186|718|1012|1143|1464,15,9,2,4,0.7325
occ_016671,occasional,5,32|384|432|449|920,384|449|920,15,11,1,3,0.6354
occ_016672,occasional,3,424|729|1302,424|729,15,4,3,8,0.4413
occ_016673,occasional,3,286|441|1321,441|1321,15,9,2,4,0.3861
occ_016674,occasional,4,606|663|727|820,606|663|727,15,9,2,4,0.4276
occ_016675,occasional,2,698|824,698|824,15,9,0,6,0.0358
occ_016676,occasional,2,1341|1481,1341|1481,15,12,1,2,0.5021
occ_016677,occasional,2,350|1371,1371,15,8,3,4,0.5449
occ_016678,occasional,3,0|6|313,0|6|313,14,9,2,3,0.2215
occ_016679,occasional,2,241|1277,241|1277,14,9,3,2,0.5809
occ_016680,occasional,2,65|257,65|257,14,11,1,2,0.0677
occ_016681,occasional,3,50|470|509,470|509,14,8,0,6,0.3739
occ_016682,occasional,2,636|1551,636|1551,14,13,1,0,0.2447
occ_016683,occasional,2,0|313,0|313,13,12,0,1,0.2223
occ_016684,occasional,2,12|22,12|22,13,8,2,3,0.4306
occ_016685,occasional,2,128|1159,128|1159,13,12,1,0,0.4557
occ_016686,occasional,2,233|992,233|992,13,8,3,2,0.0985
occ_016687,occasional,3,424|664|729,424|729,13,4,3,6,0.4811
occ_016688,occasional,2,424|729,424|729,13,5,4,4,0.3117
occ_016689,occasional,3,559|887|1378,559|887|1378,13,9,2,2,0.6719
occ_016690,occasional,2,719|763,719|763,13,8,2,3,0.7723
occ_016691,occasional,3,950|960|1340,950|960|1340,13,8,1,4,0.222
occ_016692,occasional,3,950|1273|1340,950|1340,13,11,0,2,0.3196
occ_016693,occasional,2,663|1022,1022,13,8,1,4,0.3259
occ_016694,occasional,2,1099|1528,1099|1528,13,10,1,2,0.1138
occ_016695,occasional,2,227|492,227|492,12,7,1,4,0.0933
occ_016696,occasional,2,483|1134,483|1134,12,11,0,1,0.6587
occ_016697,occasional,2,736|737,736|737,12,8,3,1,0.1024
occ_016698,occasional,2,807|847,807|847,12,6,1,5,0.773
occ_016699,occasional,2,812|1141,812|1141,12,5,4,3,0.5492
occ_016700,occasional,3,607|993|1043,993|1043,12,5,2,5,0.6739
occ_016701,occasional,2,993|1043,993|1043,12,7,2,3,0.7102
occ_016702,occasional,2,1020|1179,1020,12,2,6,4,0.6603
occ_016703,occasional,2,993|1417,1417,12,8,3,1,0.6654
occ_016704,occasional,3,0|313|1392,0|313|1392,11,7,0,4,0.3126
occ_016705,occasional,3,224|1020|1179,224|1020|1179,11,6,3,2,0.4643
occ_016706,occasional,4,516|986|1038|1589,516|1038|1589,11,9,0,2,0.4795
occ_016707,occasional,3,661|850|1024,661|1024,11,7,0,4,0.6483
occ_016708,occasional,2,762|1255,762|1255,11,8,2,1,0.3193
occ_016709,occasional,2,1008|1036,1008|1036,11,5,2,4,0.0463
occ_016710,occasional,3,1353|1432|1520,1353|1432|1520,11,11,0,0,0.4416
occ_016711,occasional,4,126|964|1464|1623,964|1464|1623,11,7,2,2,0.5812
occ_016712,occasional,4,0|290|313|1392,0|313,10,5,0,5,0.3312
occ_016713,occasional,2,151|448,151|448,10,2,1,7,0.2214
occ_016714,occasional,2,310|913,310|913,10,5,0,5,0.871
occ_016715,occasional,2,492|1547,492|1547,10,8,0,2,0.6315
occ_016716,occasional,2,606|727,606|727,10,9,1,0,0.4527
occ_016717,occasional,4,594|656|892|1014,656|1014,10,7,1,2,0.417
occ_016718,occasional,3,606|705|1012,705|1012,10,6,2,2,0.8289
occ_016719,occasional,2,770|1588,770|1588,10,10,0,0,0.4728
occ_016720,occasional,2,1100|1546,1100|1546,10,7,1,2,0.398
occ_016721,occasional,2,492|1121,492|1121,10,7,2,1,0.0711
occ_016722,occasional,2,1272|1461,1272|1461,10,7,0,3,0.3751
occ_016723,occasional,2,1391|1444,1391|1444,10,10,0,0,0.4557
occ_016724,occasional,4,125|727|915|1502,1502,10,8,0,2,0.6788
occ_016725,occasional,2,727|1502,1502,10,6,3,1,0.6288
occ_016726,occasional,4,0|6|290|1392,0|6|1392,9,4,1,4,0.3799
occ_016727,occasional,3,16|157|590,16|157,9,8,0,1,0.6238
occ_016728,occasional,2,47|56,47|56,9,5,1,3,0.5074
occ_016729,occasional,2,134|329,134|329,9,7,0,2,0.6498
occ_016730,occasional,4,60|130|134|329,134,9,6,1,2,0.6219
occ_016731,occasional,2,186|368,186|368,9,6,0,3,0.4817
occ_016732,occasional,2,186|1238,186|1238,9,5,2,2,0.4333
occ_016733,occasional,4,186|586|660|1012,186|586|660|1012,9,3,1,5,0.8296
occ_016734,occasional,4,186|384|463|652,186|463|652,9,6,0,3,0.561
occ_016735,occasional,3,186|1012|1143,186|1012|1143,9,3,3,3,0.8735
occ_016736,occasional,4,34|196|705|1164,34|196|1164,9,5,1,3,0.7723
occ_016737,occasional,2,251|354,251|354,9,5,1,3,0.1976
occ_016738,occasional,2,312|1233,312|1233,9,7,2,0,0.8342
occ_016739,occasional,2,338|1498,338|1498,9,5,1,3,0.2338
occ_016740,occasional,2,344|1399,344|1399,9,6,2,1,0.5018
occ_016741,occasional,2,516|1589,516|1589,9,6,2,1,0.2337
occ_016742,occasional,2,607|969,607|969,9,5,1,3,0.7682
occ_016743,occasional,2,663|669,663|669,9,6,0,3,0.2224
occ_016744,occasional,4,606|727|728|1464,727|728|1464,9,9,0,0,0.4523
occ_016745,occasional,3,730|804|1561,730|1561,9,5,2,2,0.48
occ_016746,occasional,2,60|763,60|763,9,4,2,3,0.7311
occ_016747,occasional,3,783|1200|1629,783|1200,9,5,3,1,0.6071
occ_016748,occasional,3,793|993|1043,993|1043,9,8,0,1,0.6809
occ_016749,occasional,2,1038|1589,1038|1589,9,7,1,1,0.3125
occ_016750,occasional,2,216|1091,216|1091,9,3,1,5,0.2229
occ_016751,occasional,2,1|1088,1|1088,8,4,1,3,0.4342
occ_016752,occasional,3,7|361|706,7|361|706,8,5,1,2,0.8178
occ_016753,occasional,2,34|1164,34|1164,8,6,1,1,0.6148
occ_016754,occasional,2,47|255,47|255,8,6,0,2,0.065
occ_016755,occasional,2,123|1350,123|1350,8,7,0,1,0.234
occ_016756,occasional,2,125|1250,125|1250,8,7,0,1,0.1892
occ_016757,occasional,4,158|384|463|652,158|384|463|652,8,4,1,3,0.4641
occ_016758,occasional,3,186|660|1012,186|660|1012,8,4,0,4,0.9155
occ_016759,occasional,2,321|794,321|794,8,5,0,3,0.6207
occ_016760,occasional,2,382|395,382|395,8,8,0,0,0.7262
occ_016761,occasional,3,432|449|1154,432|449,8,2,3,3,0.6621
occ_016762,occasional,3,123|227|492,227|492,8,1,1,6,0.4983
occ_016763,occasional,2,516|1038,516|1038,8,7,1,0,0.218
occ_016764,occasional,4,611|1154|1386|1474,611|1154|1386|1474,8,5,2,1,0.4438
occ_016765,occasional,2,661|664,661|664,8,7,0,1,0.1029
occ_016766,occasional,2,714|733,714|733,8,6,1,1,0.3898
occ_016767,occasional,2,727|765,727|765,8,6,1,1,0.6059
occ_016768,occasional,2,417|831,417|831,8,3,0,5,0.75
occ_016769,occasional,2,887|1378,887|1378,8,8,0,0,0.8131
occ_016770,occasional,4,25|293|331|1038,293|1038,8,4,1,3,0.4171
occ_016771,occasional,2,1133|1479,1133|1479,8,3,1,4,0.584
occ_016772,occasional,2,27|822,27|822,7,5,0,2,0.3415
occ_016773,occasional,2,29|354,29|354,7,6,1,0,0.5009
occ_016774,occasional,2,53|193,53|193,7,4,2,1,0.4608
occ_016775,occasional,3,97|911|1206,97|911,7,2,2,3,0.407
occ_016776,occasional,3,119|293|655,119|293,7,6,0,1,0.6146
occ_016777,occasional,3,186|384|652,186|384|652,7,3,1,3,0.5803
occ_016778,occasional,3,186|368|1238,186|1238,7,5,0,2,0.4414
occ_016779,occasional,2,193|413,193|413,7,4,2,1,0.6262
occ_016780,occasional,2,224|1020,224|1020,7,3,2,2,0.1576
occ_016781,occasional,3,224|466|1179,224|466|1179,7,5,0,2,0.5136
occ_016782,occasional,2,227|1338,227|1338,7,5,1,1,0.046
occ_016783,occasional,2,239|1389,239|1389,7,3,1,3,0.701
occ_016784,occasional,3,351|1129|1608,351|1129,7,3,2,2,0.7279
occ_016785,occasional,5,13|53|193|413|1403,53|413,7,1,2,4,0.5708
occ_016786,occasional,2,419|558,419|558,7,4,2,1,0.157
occ_016787,occasional,3,432|449|920,432|449|920,7,4,0,3,0.6428
occ_016788,occasional,4,311|438|549|1328,438|549|1328,7,2,3,2,0.611
occ_016789,occasional,2,464|496,464|496,7,6,1,0,0.3961
occ_016790,occasional,2,466|1609,466|1609,7,5,1,1,0.665
occ_016791,occasional,3,123|490|1121,123|490|1121,7,4,0,3,0.3998
occ_016792,occasional,2,492|1338,492|1338,7,7,0,0,0.0381
occ_016793,occasional,2,526|784,526|784,7,5,1,1,0.3366
occ_016794,occasional,5,281|605|1088|1154|1355,605|1154,7,4,0,3,0.7521
occ_016795,occasional,2,656|1014,656|1014,7,3,0,4,0.3257
occ_016796,occasional,3,25|661|703,661|703,7,5,0,2,0.3178
occ_016797,occasional,2,726|962,726,7,2,3,2,0.6159
occ_016798,occasional,2,730|1561,730|1561,7,6,0,1,0.3966
occ_016799,occasional,2,283|765,283|765,7,3,1,3,0.8083
occ_016800,occasional,4,383|532|787|1260,383|787,7,2,0,5,0.5662
occ_016801,occasional,2,633|831,831,7,6,0,1,0.9128
occ_016802,occasional,3,578|731|935,578|935,7,4,0,3,0.8165
